;text
71396;"El mensaje de despedida de Juanjo Brau, fisioterapeuta del club desde 1997, para Leo Messi.

Toda la carrera a su lado y así lo hacen sentir sus palabras. ""Siempre sereis de mi familia"". Me parte el alma 💔 https://t.co/7hCdlvY9vD"
36805;El famoso QUIERO SER MESSI TU MI ANTONELLA 😍 https://t.co/FYtsEZ9jkg
15236;"La diferencia, entre el PSG y el resto, es que fueron más allá. Crearon un imperio en base a un equipo. Moda, popularidad, estructura y ahora... Un dream team 🔝

Está temporada, #PSG buscará ganar todo. Con Ney, Di María, Sergio Ramos, Verrati, Mbappe (por ahora) y...¿Messi? https://t.co/Mzkie5UDIG"
67393;"El final de una era.
La historia de Leo #Messi en el Barça.

Para disfrutar una última vez. 👏🏻

https://t.co/Y0HzR3RDjp"
53056;Messi en una cena de despedida / el de las inferiores de lanus yendo a tomar el colectivo https://t.co/4OqGMx5pm5
73159;Me parece totalmente injusto juntar a Messi, Neymar y Mbappe. Como les competís? Tienen al mejor creador del mundo, al mejor gambeteador y al mejor goleador.  Y encima también están Neymar y Mbappe
80388;"Neymar, Messi y Mbappe en la Liga Francesa la siguiente temporada:

 https://t.co/XKQ0mDQfj6"
84160;"Messi le dice adiós al Barcelona, a que equipo creen que se irá? MAÑANA GANA DINERO solo dinos cuantas canciones salieron en el MIX de las cumbias de Piolín💰Escucha el show en Jose 97.5 y 107.1fm 10:15am-2pm en LOS ANGELES

#messi #fcbarcelona #soccer #elshowdepiolin #triunfar https://t.co/skrtGPcJjn"
72096;si Messi soltó al Barcelona vos no vas a soltar a tu ex, dale
62727;“Hoy toca despedirse”, “no estaba preparado para esto”, “estaba convencido que iba a seguir en mi casa” y “quería quedarme y no se pudo”, fueron algunos de las frases de #Messi Las empresas no tienen corazón. Si le hacen esto al número uno, que nos espera a nosotros 💔💔💔 https://t.co/yN444BmqsO
98946;A mí me da pena la forma en que sale Messi pero sin el en la cancha volvemos a jugar con 11, podés ser el mejor de todas las galaxias pero caminando la cancha no se llega a ningún lado, a mi dame 11 de rossi siempre antes que 11 Messi
61320;"Neymar, Messi y Mbappe en la Liga Francesa la siguiente temporada:

 https://t.co/XKQ0mDQfj6"
06113;Messi en estos momentos recordando que subió los videos de Antonella entrenando en primer plano y su compañero es Icardi https://t.co/zQk0Eltwtt
34561;@magalopezrp No te juzgó porque estaba mirando un video de Messi con la canción y ahora que te vas💔
97056;"Messi: *llora*

Mateo: celebrando la victoria ante un coreano con el gigante noble. https://t.co/0rliXBGeJF"
34659;"#Maradona : ""El Barca no trató bien a Messi, a mi también me pasó"". https://t.co/Z4jgc2qDId"
65187;Me levante y lo primero que vi es a Messi llorando https://t.co/NPRyjX0WM6
28096;"REITERAMOS ES EL MOMENTO DE MESSI EN 
@BocaJrsOficial ?
 
@AmealJorgeAmor

@patronbermudez
 
@RaulCascini05

@CasciniRaul

#CORONAVIRUS #CUARENTENA #QUEDATEENCASA https://t.co/k8xAy5wpIQ"
08705;en el medio de la conferencia, Messi le hizo esta carita a sus hijos https://t.co/iPftUjNB4M
90115;@elchiringuitotv @jpedrerol @MegaTDT Cierto o no, sin Ramos y sin Messi en la liga, cumpla con su palabra señor pedrerol.
50530;"Messi y Antonella: respiran
Las cornudas: no espero menos en la vida 😭😭😭."
17702;Increíble lo que provoca Messi. 📸😢 https://t.co/uQ7dZVuJ7g
63136;Los hijos de Messi https://t.co/K7p0zyYT9Z
52459;"Messi: *llora*

Mateo: JAJA LA TENES ADENTRO MEGACABALLERO HIJO DE PUTA https://t.co/ah6JBumVu4"
01411;hola buen día voy a llorar viendo a Messi llorar ahora vengo despues me cuentan
24552;"Messi: “A mí lo que me piden es que me rebaje mi ficha un 50%. Lo acepto. Luego no me piden más nada. Sólo me dicen que tengo que dejar el club"".  Clarísimo"
54560;el único hombre por el que vale la pena llorar es Messi
97219;"Messi: existe 
Yo: fua unas ganas de maternarlo es tan bebé"
75105;"Messi: *llora*

Mateo: JAJA LA TENES ADENTRO MEGACABALLERO HIJO DE PUTA https://t.co/ah6JBumVu4"
82113;Vi la despedida de Messi, tan humilde y conmovedor en su pudor. Me gustó su rosarino sin S al final. Pensé cómo te sostiene el amor, el de la intimidad y el del público. Me pregunté como siempre por qué algunas personas optan por ser crueles y feroces. Imaginate otro mundo ❤️🌟
46157;"2000 millones de pesos por año gana un futbolista como Messi.

No se les hace raro que una sola persona gane el sueldo basico de 13,888 en un año."
76868;Aún en su triste despedida, Lionel Messi se tomó un tiempo para regalarle este momento único e inolvidable a algunos fanáticos del Barcelona. https://t.co/q4NYAXznYH
12962;"Messi: *llora*

Mateo: JAJA LA TENES ADENTRO MEGACABALLERO HIJO DE PUTA https://t.co/ah6JBumVu4"
26753;si Messi soltó al Barcelona vos no vas a soltar a tu ex, dale
03172;Si no tengo una relación como la de Messi y Antonella, no quiero nada. https://t.co/xDO5TnyOU9
61280;"Publicaciones de Piqué:

A su primogénito | A Messi https://t.co/jkdMldnVGB"
24419;"La despedida de Víctor Valdés a Leo Messi.

Me acaba de destrozar aún más 💔😭 https://t.co/oMGKpzUJPi"
04100;Es increíble la superioridad de Messi-Antonella con respecto al resto de todas las parejas del mundo https://t.co/HJtrKVwbkp
22433;Así conocí a Messi. Espero que ahora comprendáis muchas cosas. https://t.co/4kMg1KHzNy
49667;"El trío de Messi, Neymar y Mbappé es demasiado injusto con el resto. El PSG tendrá el mejor creador del mundo, el mejor regateador del mundo y el mejor goleador del mundo.

Y además de eso, todavía tendrán a Neymar y Mbappé. https://t.co/OKRLl4ihcN"
43076;Estoy mas preocupado por el futuro de Messi que por el mío.
32036;Coscu se iba de España el 4/8 pero le cancelaron el vuelo. Tres días después cumplió el sueño de su vida: conocer a Messi. La vida es una simulación y todos merecemos, una vez en la vida, que se nos rompa así la matrix.
09186;El mejor jugador de la historia, cuando Messi está en el campo el futbol deja de ser futbol y se convierte en arte, el que mejor ha tratado a la pelota, el que ve cosas que otros no, el juega a otro ritmo. Lo quiero mucho a Messi https://t.co/mNjFe6Sy3G
63616;@aliboscan eso depende ...si koeman se mete a loco creyendo que Grisman puede hacer de Messi vamos mal, ojala mande a lo viejitos pa la grada y cambie ese esquema
97441;De un lado Coscu y Messi ¿del otro? https://t.co/1wwAnmhFKV
88358;Hasta la salida de Messi del Barça cornudizaron estas. https://t.co/fmqEgaqLl9
81701;"Messi: “Volveré a Barcelona porqué así se lo he prometido a mis hijos”.

Aquí he muerto💔"
78466;"Y no, no voy a aceptar que nadie venga a darme clases de barcelonismo.
Messi representa valores con los que me educaron. Valores que los últimos presidentes del Barça se pasaron por los  huevos con el beneplácito de la prensa y de los socios, hasta llevarnos a esta triste ruina. https://t.co/DBbq3b5LLu"
05892;"Hoy no se duerme 💤

LLEGA EL 👑
LLEGA EL GOAT  🐐
LLEGA EL FUTBOL  ⚽

➡ Todo x @informacionPSG🚩

#Messi #PSG #MessiAuPSG https://t.co/ylVoq0Gt0z"
65314;"Messi: *llora*

Mateo: JAJA LA TENES ADENTRO MEGACABALLERO HIJO DE PUTA https://t.co/ah6JBumVu4"
38115;Estadio Lionel Andrés Messi. Como para empezar.
97571;"Messi: *llora*

Mateo: JAJA LA TENES ADENTRO MEGACABALLERO HIJO DE PUTA https://t.co/ah6JBumVu4"
34917;Primer día sin Messi y el Barcelona ya ganó las mismas Champions que consiguió con Messi en los últimos seis años.
25221;Voy a mirar la conferencia de Messi completa ahora así termino el domingo bien como el orto
77319;Los hijos de Messi https://t.co/K7p0zyYT9Z
23842;"@BlazzRM @khm_althani Tren expresó: Mbappé
Leyendas: Messi y Ramos
Piedras preciosas: Neymar"
08997;"""Que cada uno me recuerde como quiera, estoy agradecido a la carrera que tuve"".

🗣️ Lionel Messi https://t.co/iynQyrAcDF"
41184;Messi es de cancer.. eso explica todo
88034;Me iba a burlar de los que le lloran a Messi pero yo le llore a @selenagomez cuando creí que se iba a retirar
41377;ya cornudizaron la ida de Messi https://t.co/yg8QTtEn5I
42309;en el medio de la conferencia, Messi le hizo esta carita a sus hijos https://t.co/iPftUjNB4M
50147;"Messi después de 21 años en España: te lo explico porque e' una bolude'

Los que se van a pasear un mes a Madrid: ostia tío joder estoy cabreado"
98340;Es increíble la superioridad de Messi-Antonella con respecto al resto de todas las parejas del mundo https://t.co/HJtrKVwbkp
