;text
83334;"#EnVideo 📹 | Pdte. @NicolasMaduro: Toda Venezuela unida en espíritu, en alma, debe disfrutar y celebrar la victoria de Yulimar Rojas, Daniel Dhers, Keydomar Vallenilla, Julio Mayora y de toda la Delegación Olímpica de Venezuela.
#CuidémonosDeLaCovid19 https://t.co/TzJ7B8GbYq"
63265;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
84256;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
45574;Todos celebran con Daniel Dhers, Yulimar rojas,  Pero para recordar q un 11 de agosto en los juegos olimpico de los angeles 1984, estaba todo VENEZUELA celebrando la medalla de bronce del pequeño GIGANTE MARCELINO BOLIVAR, hoy olvidado y viviendo como indigente en su pueblo natal https://t.co/KBvzZwzEo7
72264;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
62978;"Ana Peleteiro explicando lo que significa tener a Yulimar Rojas como compañera de entrenamiento.

Esto contextualiza el abrazo que acabamos de ver. #JuegosOlimpicos https://t.co/5Mtog1RYCJ"
11073;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
71106;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
83653;"🥇 La atleta del Barça, Yulimar Rojas, RÉCORD DEL MUNDO Y ORO OLÍMPICO en triple salto femenino en #Tokyo2020

👏🏻 ¡Felicidades @teamrojas45!
#MésQueUnClub https://t.co/CPPyyPYfWj"
08934;"“Felicitaciones a Yulimar Rojas y todos los medallistas. Recuerdo como en 1984 toda Vzla, celebraba la medalla de bronce del pequeño gigante Marcelino Bolívar. Hoy viviendo como indigente gracias a este cáncer socialista de Chavez/Maduro y su banda de delincuentes. ”
✍️@pvasquezv https://t.co/yAjkts4hZ2"
99204;"La espectacular actuación 🥇 de Yulimar Rojas en los #OlympicGames fue noticia en todo el mundo 🌍 y en los medios de Mozambique 🇲🇿 no fue la excepción.

@CancilleriaVE
@jaarreaza
@TeamRojas45 https://t.co/R3xalFA0LM"
65217;"Ana Peleteiro explicando lo que significa tener a Yulimar Rojas como compañera de entrenamiento.

Esto contextualiza el abrazo que acabamos de ver. #JuegosOlimpicos https://t.co/5Mtog1RYCJ"
81254;Todos celebran con Daniel Dhers, Yulimar rojas,  Pero para recordar q un 11 de agosto en los juegos olimpico de los angeles 1984, estaba todo VENEZUELA celebrando la medalla de bronce del pequeño GIGANTE MARCELINO BOLIVAR, hoy olvidado y viviendo como indigente en su pueblo natal https://t.co/KBvzZwzEo7
73728;"Yo le dejó la masita a mis arepas 🫓🫓 y ustedes?
Por cierto las arepas son VENEZOLANAS , igual que Yulimar Rojas.🤣😂🤣"
30857;Los dos medallistas de hoy domingo 01/08/2021 en Tokio, Japón 🇯🇵, Yulimar Rojas y Daniel Dhers , ninguno es financiado por el régimen, Yulimar es financiada por el el Barsa español y Daniel por Red Bull , así que chavistas no vengan a mojonear a la gente, claro son venezolanos.
51907;"Nuestra Yulimar Rojas, hasta el Himno Nacional se lo disfrutó.
😍😍😍
@TeamRojas45 https://t.co/mjJMD7ITtJ"
62496;"🥇 Yulimar Rojas: ""Para mi es un honor ser la primera mujer venezolana que gana el oro en unos Juegos Olímpicos"".

🥇1️⃣5️⃣. 6️⃣7️⃣

#JuegosOlimpicos https://t.co/e4sSyHgHE9"
54464;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
03169;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
93728;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
59874;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
17283;"PREMIACIÓN EN TOKIO 2020: ¡La Reina del Atletismo mundial se llama YULIMAR ROJAS! (+FOTOS)

#CuidémonosDeLaCovid19 

https://t.co/HQN5onzRMf https://t.co/hiU7EZTVij"
17381;Todos celebran con Daniel Dhers, Yulimar rojas,  Pero para recordar q un 11 de agosto en los juegos olimpico de los angeles 1984, estaba todo VENEZUELA celebrando la medalla de bronce del pequeño GIGANTE MARCELINO BOLIVAR, hoy olvidado y viviendo como indigente en su pueblo natal https://t.co/KBvzZwzEo7
20097;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
75946;Los dos medallistas de hoy domingo 01/08/2021 en Tokio, Japón 🇯🇵, Yulimar Rojas y Daniel Dhers , ninguno es financiado por el régimen, Yulimar es financiada por el el Barsa español y Daniel por Red Bull , así que chavistas no vengan a mojonear a la gente, claro son venezolanos.
90341;"🥇 Yulimar Rojas: ""Para mi es un honor ser la primera mujer venezolana que gana el oro en unos Juegos Olímpicos"".

🥇1️⃣5️⃣. 6️⃣7️⃣

#JuegosOlimpicos https://t.co/e4sSyHgHE9"
56216;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
65216;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
41796;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
53895;"#Tokio2020 #2Agosto #Triplesalto 
IMPERDIBLE ENTREVISTA ! 
Ana Peleteiro habla de su rival y compañera de entrenaniento  Yulimar Rojas https://t.co/WzunAT3cIO vía @YouTube"
29985;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
55105;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
59136;"«La reina de Tokio»: Presidente Maduro felicita a Yulimar Rojas por su oro olímpico
https://t.co/vEan3P0naG…
#YoSoyDeAquí
#CuidémonosDeLaCovid19
https://t.co/0NScprXmFW"
20161;"𝐃𝐨𝐬 𝐚𝐦𝐢𝐠𝐚𝐬 𝐪𝐮𝐞 𝐡𝐢𝐜𝐢𝐞𝐫𝐨𝐧 𝐡𝐢𝐬𝐭𝐨𝐫𝐢𝐚 ❤️

👉https://t.co/8OXgskfn0q

#Tokio2020 #UnitedByEmotion 
@apeleteirob @TeamRojas45 https://t.co/CCuiRvgKey"
02803;Yulimar Rojas rompe récord mundial y gana oro olímpico en salto triple // #MonitorProDaVinci https://t.co/JlqE2yqvBN
78466;"#Anzoátegui | Gobernación declaró el 1 de agosto como júbilo laborable en reconocimiento a Yulimar Rojas. #2Ago 

https://t.co/oECGMvHDh0"
60449;Yo no sé ustedes, pero al ver los videos de la actuación de nuestra Yulimar Rojas en los juegos Olímpicos, se me salen las lágrimas de tanta emoción! Que espectacular!!! ❤️
64741;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
44580;Y sonó el Himno Nacional. Yulimar rojas hizo sonar el Himno Nacional de Venezuela en Tokio y el mundo lo escuchó. Qué emocionante momento. Histórico, dignificante. Puso en alto el nombre de Venezuela. #CuidemonosDeLaCovid19 #PlomoRevolucionario @NicolasMaduro @dcabellor https://t.co/sQQ7BZz3Lx
28224;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
77248;Récord mundial, récord olímpico...aplausos a Yulimar Rojas...orgullo venezolano https://t.co/IgAWbdHr8O
24292;"“Felicitaciones a Yulimar Rojas y todos los medallistas. Recuerdo como en 1984 toda Vzla, celebraba la medalla de bronce del pequeño gigante Marcelino Bolívar. Hoy viviendo como indigente gracias a este cáncer socialista de Chavez/Maduro y su banda de delincuentes. ”
✍️@pvasquezv https://t.co/yAjkts4hZ2"
64898;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
73577;"#EnVideo 📹 | Pdte. @NicolasMaduro: Toda Venezuela unida en espíritu, en alma, debe disfrutar y celebrar la victoria de Yulimar Rojas, Daniel Dhers, Keydomar Vallenilla, Julio Mayora y de toda la Delegación Olímpica de Venezuela.
#CuidémonosDeLaCovid19 https://t.co/TzJ7B8GbYq"
02371;"Ayer, con solo 25 años, la venezolana Yulimar Rojas rompió el récord olímpico y mundial en el triple salto femenino 🏃‍♀️🥇🇻🇪  

Esta es su historia: https://t.co/CG8Ekqv8rL"
76105;Una de las imágenes de estos Juegos Olímpicos: la alegría de Ana Peleteiro después de que Yulimar Rojas, su rival en el triple salto, ganase la medalla de oro con récord del mundo. https://t.co/9a6QJHhtQ4
